u_id,home,name
63589008,371,HMLC
14647104,339,HMLC
65819092,1236,HMLC
92637640,917,HMLC
14558490,597,HMLC
76385726,663,HMLC
19810632,644,HMLC
66326690,594,HMLC
38267606,1092,HMLC
63677518,881,HMLC
73977244,629,HMLC
53525330,925,HMLC
5146020,1359,HMLC
31755493,1135,HMLC
64430228,597,HMLC
90388432,1124,HMLC
52350575,1150,HMLC
70940454,785,HMLC
6678526,1603,HMLC
8938117,785,HMLC
93934796,880,HMLC
58959900,1357,HMLC
31120754,701,HMLC
45829691,918,HMLC
70978312,1092,HMLC
66651558,1170,HMLC
58834980,1194,HMLC
27463402,898,HMLC
56852610,1172,HMLC
80680877,1087,HMLC
40767384,1325,HMLC
58094486,631,HMLC
69945754,1412,HMLC
32747713,1154,HMLC
89706529,1214,HMLC
75454914,1483,HMLC
15149145,698,HMLC
36736029,1449,HMLC
10861105,1424,HMLC
36067818,1574,HMLC
87849962,880,HMLC
95528165,1709,HMLC
26090619,354,HMLC
22425299,1461,HMLC
92358013,1612,HMLC
74582798,880,HMLC
95322173,1543,HMLC
7727729,645,HMLC
76257348,1424,HMLC
22269968,1455,HMLC
59979208,1488,HMLC
96611747,918,HMLC
42921278,387,HMLC
74158176,1194,HMLC
34860710,630,HMLC
71080493,1233,HMLC
71121924,387,HMLC
71675076,663,HMLC
83031648,805,HMLC
72707877,643,HMLC
80889018,407,HMLC
63386186,1605,HMLC
6589905,781,HMLC
76722992,1071,HMLC
44170757,1494,HMLC
90627814,629,HMLC
51301707,647,HMLC
88936601,463,HMLC
78241088,1001,HMLC
5957662,1611,HMLC
78472638,1620,HMLC
36672397,1596,HMLC
12571964,1238,HMLC
80068923,1594,HMLC
5437672,937,HMLC
89327728,1114,HMLC
11029808,1383,HMLC
29424932,699,HMLC
71658201,880,HMLC
50554094,1092,HMLC
67909416,805,HMLC
31784213,1081,HMLC
41829998,630,HMLC
17852974,1092,HMLC
80853181,1453,HMLC
84614548,1646,HMLC
26958562,1157,HMLC
33085888,1646,HMLC
24197935,598,HMLC
7915223,1566,HMLC
10609714,899,HMLC
86913503,355,HMLC
14696747,631,HMLC
47516494,1424,HMLC
97459087,1239,HMLC
37938383,1214,HMLC
66087271,1591,HMLC
99941308,1488,HMLC
27261559,1483,HMLC
29828648,917,HMLC
29436679,612,HMLC
10332969,1424,HMLC
90218329,626,HMLC
76665181,980,HMLC
45737358,1210,HMLC
71000597,1092,HMLC
8203818,1400,HMLC
19771080,1344,HMLC
42655036,781,HMLC
69000686,756,HMLC
51153615,1274,HMLC
89031470,1472,HMLC
3669371,735,HMLC
56665595,944,HMLC
93143426,1092,HMLC
2747393,1425,HMLC
97237518,678,HMLC
68172323,1165,HMLC
40726785,861,HMLC
22805684,937,HMLC
7225732,781,HMLC
43331651,643,HMLC
61053252,1572,HMLC
68400883,976,HMLC
21016869,1199,HMLC
